x,y,z,fucci_ch00,fucci_ch02
463,391,0,0.0674296177615015,0.0081025406271458
464,391,0,0.0789044022278172,0.0135500114442664
465,391,0,0.0905012588693065,0.00830090791180285
466,391,0,0.0591439688715953,0.011108567940795
467,391,0,0.0823987182421607,0.015533684290837
468,391,0,0.0338750286106661,0.0239871824216068
469,391,0,0.122499427786679,0.0153505760280766
470,391,0,0.148622873273823,0.0128480964370184
471,391,0,0.0970778973067826,0.0129549095902953
472,391,0,0.0897840848401617,0.015884641794461
473,391,0,0.0300907911802853,0.0285191119249256
460,392,0,0.121232928969253,0.0165102616922255
461,392,0,0.0389868009460594,0.00834668497749294
462,392,0,0.0377203021286336,0.00825513084611276
463,392,0,0.0454261081864652,0.00801098649576562
464,392,0,0.0608072022583352,0.015533684290837
465,392,0,0.00234988937209125,0.0104676890211337
466,392,0,0.0849927519645991,0.00964370183871214
467,392,0,0.166308079652094,0.0129091325246052
468,392,0,0.164003967345693,0.0114442664225223
469,392,0,0.0282749675745785,0.00747692072938125
470,392,0,0.00743114366369116,0.0125734340428779
471,392,0,0.0346227206836042,0.0125886930647745
472,392,0,0.114885175860227,0.0126802471961547
473,392,0,0.0529640650034333,0.0243991760128176
474,392,0,0.0234378576333257,0.0179598687724117
475,392,0,0.0520180056458381,0.010955977721828
459,393,0,0.171252002746624,0.00817883573662928
460,393,0,0.0723430228122377,0.00952162966353857
461,393,0,0.157549401083391,0.00872816052491035
462,393,0,0.0705271992065309,0.0081025406271458
463,393,0,0.0910200656137942,0.00785839627679866
464,393,0,0.122011139085985,0.00973525597009232
465,393,0,0.157640955214771,0.0107728694590677
466,393,0,0.0972152285038529,0.012161440451667
467,393,0,0.142229343099107,0.0101472495613031
468,393,0,0.118959334706645,0.00984206912336919
469,393,0,0.129716945143816,0.0100556954299229
470,393,0,0.0824444953078508,0.0138857099259937
471,393,0,0.0678873884184024,0.0193179217212177
472,393,0,0.094544899671931,0.0112458991378653
473,393,0,0.0265659571221485,0.00862134737163348
